season,year,hour,holiday,weekday,working_day,weather_situation,temperature,humidity,wind_speed,registered,count,i_hour
4,0,15,0,2,1,1,15.5,30.150000000000002,13.43,148,186,0
4,1,18,1,4,0,1,10.8,28.81,0.0,54,70,1
1,1,3,0,4,1,1,1.4000000000000004,40.87,0.0,4,4,0
3,1,21,0,3,1,1,27.72,41.54,0.0,266,319,0
2,0,4,0,2,1,3,15.5,58.96,49.25,2,2,0
1,1,4,0,6,0,1,6.1,28.14,32.84,2,2,0
2,1,7,0,0,0,1,16.44,45.56,16.42,42,60,1
1,0,19,0,3,1,1,7.98,35.510000000000005,22.39,143,161,1
4,1,4,0,0,0,1,7.040000000000001,54.27,10.45,6,11,0
3,0,20,0,4,1,2,21.14,62.98,16.42,83,89,1
4,0,5,0,4,1,2,8.919999999999998,67.0,13.43,22,23,0
1,1,23,0,6,0,1,11.739999999999998,16.08,0.0,94,106,0
1,0,19,0,2,1,1,-0.47999999999999954,26.8,46.27,100,101,1
1,1,12,0,1,1,2,3.2799999999999994,37.52,19.400000000000002,172,224,0
1,0,12,0,6,0,1,7.98,35.510000000000005,28.360000000000003,107,158,0
1,1,19,0,6,0,1,19.259999999999998,42.88,28.360000000000003,262,417,1
2,0,16,0,4,1,1,16.44,18.09,35.82,228,294,1
1,1,16,0,1,1,1,23.020000000000003,33.5,22.39,320,385,1
1,0,21,0,4,1,2,2.34,36.85,22.39,48,48,0
3,1,9,0,5,1,2,24.9,52.93,13.43,328,373,1
2,1,9,0,0,0,1,20.2,30.82,19.400000000000002,230,300,1
1,1,10,0,0,0,1,6.1,54.27,10.45,52,70,1
3,0,10,0,0,0,1,31.479999999999997,24.119999999999997,16.42,163,254,1
2,0,10,1,1,0,1,29.6,36.85,25.369999999999997,153,269,1
3,0,11,0,4,1,1,26.78,24.79,13.43,122,169,0
1,0,5,0,3,1,1,1.4000000000000004,31.49,19.400000000000002,5,5,0
4,0,17,0,1,1,1,21.14,30.82,25.369999999999997,464,519,1
3,0,9,0,6,0,1,25.839999999999996,30.150000000000002,25.369999999999997,139,186,1
4,0,16,0,0,0,1,11.739999999999998,21.44,13.43,213,320,1
1,0,23,0,4,1,1,13.620000000000001,44.89,29.849999999999998,40,44,0
4,1,19,0,6,0,1,12.68,29.48,16.42,259,332,1
4,1,18,0,3,1,2,7.040000000000001,35.510000000000005,35.82,448,465,1
2,0,23,0,5,1,2,4.220000000000001,25.46,28.360000000000003,31,39,0
2,0,10,0,3,1,2,7.98,30.82,22.39,51,64,1
2,1,1,0,5,1,1,17.380000000000003,58.96,0.0,32,50,0
3,1,8,0,6,0,2,27.72,38.86,25.369999999999997,134,162,1
1,0,15,0,0,0,1,7.98,30.82,8.959999999999999,130,182,0
4,0,14,0,0,0,2,23.020000000000003,52.260000000000005,0.0,231,347,0
2,0,21,0,6,0,1,7.040000000000001,40.87,25.369999999999997,53,77,0
1,0,14,0,2,1,1,7.040000000000001,24.119999999999997,13.43,61,79,0
3,1,20,0,1,1,1,20.2,26.8,19.400000000000002,356,390,1
4,0,6,0,5,1,1,2.34,53.6,8.959999999999999,62,63,0
4,1,19,0,4,1,2,18.320000000000004,45.56,29.849999999999998,471,513,1
4,1,3,0,3,1,1,5.160000000000002,58.29,10.45,2,2,0
3,0,16,0,5,1,1,25.839999999999996,34.17,19.400000000000002,265,361,1
1,0,13,0,2,1,2,3.2799999999999994,21.44,44.78,48,50,0
2,1,1,0,5,1,1,15.5,39.53,44.78,32,35,0
2,0,6,0,2,1,2,19.259999999999998,62.98,19.400000000000002,102,112,0
2,0,13,0,6,0,3,16.44,67.0,8.959999999999999,180,248,0
1,1,18,0,0,0,1,6.1,30.150000000000002,16.42,85,93,1
1,0,21,0,3,1,1,-0.47999999999999954,36.85,32.84,57,57,0
2,0,3,0,3,1,1,23.96,59.63,19.400000000000002,6,6,0
2,0,23,0,6,0,2,12.68,51.59,28.360000000000003,30,35,0
3,1,9,0,1,1,2,26.78,46.9,0.0,259,293,1
1,1,12,0,2,1,2,7.040000000000001,58.29,28.360000000000003,83,86,0
2,1,14,0,4,1,1,25.839999999999996,24.79,25.369999999999997,198,265,0
3,1,0,0,0,0,2,18.320000000000004,48.91,19.400000000000002,106,124,0
1,0,14,0,0,0,1,8.919999999999998,18.09,16.42,104,212,0
4,0,23,0,1,1,2,16.44,55.61,13.43,41,46,0
2,1,22,0,1,1,2,25.839999999999996,38.86,19.400000000000002,142,164,0
4,1,18,0,5,1,2,13.620000000000001,29.48,0.0,158,208,1
1,0,11,0,2,1,2,3.2799999999999994,40.199999999999996,13.43,55,61,0
2,0,7,0,5,1,1,25.839999999999996,44.22,10.45,242,267,1
2,1,22,0,0,0,1,23.96,29.48,35.82,97,134,0
1,0,21,0,3,1,1,15.5,58.96,28.360000000000003,114,123,0
4,0,22,0,6,0,2,8.919999999999998,62.31,22.39,58,70,0
3,1,8,0,6,0,2,23.020000000000003,49.58,25.369999999999997,133,162,1
4,1,18,0,3,1,1,7.040000000000001,22.11,28.360000000000003,530,542,1
1,0,6,0,2,1,1,-0.47999999999999954,49.58,10.45,35,36,0
2,0,22,0,3,1,1,13.620000000000001,27.47,28.360000000000003,71,84,0
3,0,8,0,1,1,1,23.020000000000003,49.58,19.400000000000002,418,447,1
1,1,19,0,6,0,1,13.620000000000001,22.11,16.42,191,225,1
2,0,3,0,5,1,1,1.4000000000000004,46.23,10.45,2,2,0
1,1,19,1,2,0,2,7.040000000000001,44.22,22.39,20,36,1
1,0,4,0,1,1,1,1.4000000000000004,57.62,0.0,1,2,0
4,0,13,0,0,0,1,6.1,20.77,0.0,224,268,0
4,0,21,0,1,1,3,10.8,58.29,16.42,103,114,0
2,1,3,0,6,0,1,15.5,54.94,22.39,25,29,0
4,1,2,0,0,0,1,11.739999999999998,41.54,13.43,64,74,0
4,0,6,0,5,1,3,18.320000000000004,58.96,19.400000000000002,90,94,0
1,1,22,0,5,1,1,8.919999999999998,26.8,22.39,92,107,0
1,0,22,0,3,1,3,-0.47999999999999954,53.6,16.42,42,46,0
4,1,5,0,0,0,1,10.8,54.94,19.400000000000002,6,11,0
1,0,18,1,1,0,2,3.2799999999999994,58.29,35.82,64,66,1
3,0,6,0,6,0,2,20.2,55.61,13.43,18,24,0
2,0,2,0,0,0,1,23.96,49.58,8.959999999999999,59,72,0
2,1,3,0,1,1,2,18.320000000000004,40.199999999999996,16.42,5,5,0
2,0,15,0,5,1,1,20.2,25.46,38.81,171,260,0
1,1,13,0,5,1,2,9.86,19.43,38.81,175,224,0
4,0,1,0,6,0,3,6.1,58.29,29.849999999999998,18,18,0
2,1,16,0,5,1,1,18.320000000000004,17.42,25.369999999999997,350,463,1
1,0,22,0,3,1,1,6.1,17.42,55.22,44,48,0
3,1,8,0,6,0,1,26.78,48.239999999999995,19.400000000000002,132,181,1
2,1,4,0,4,1,2,14.559999999999999,67.0,8.959999999999999,6,6,0
4,0,21,0,0,0,1,8.919999999999998,47.57,22.39,71,88,0
1,0,14,0,1,1,3,11.739999999999998,67.0,29.849999999999998,24,25,0
1,0,14,0,5,1,2,10.8,31.49,8.959999999999999,178,245,0
3,0,3,0,5,1,2,20.2,55.61,16.42,4,8,0
3,1,9,0,6,0,1,20.2,28.81,41.79,263,342,1
4,1,6,1,4,0,1,4.220000000000001,46.9,10.45,15,17,0
2,1,22,0,5,1,1,12.68,41.54,10.45,181,215,0
2,0,9,0,0,0,1,10.8,28.81,28.360000000000003,71,102,1
1,0,22,0,2,1,1,-0.47999999999999954,28.81,25.369999999999997,76,77,0
2,0,7,0,3,1,2,19.259999999999998,58.96,28.360000000000003,229,246,1
1,1,12,1,1,0,1,5.160000000000002,30.150000000000002,22.39,216,281,0
1,0,22,0,3,1,1,6.1,34.84,16.42,53,59,0
2,0,12,0,0,0,1,20.2,30.82,8.959999999999999,243,382,0
4,0,3,0,6,0,1,13.620000000000001,39.53,41.79,17,25,0
1,1,3,0,0,0,2,-0.47999999999999954,32.16,38.81,24,25,0
3,0,19,0,6,0,1,26.78,32.16,19.400000000000002,242,406,1
4,1,16,0,0,0,2,10.8,41.54,32.84,313,372,1
3,1,1,0,1,1,2,24.9,49.58,19.400000000000002,10,11,0
1,1,2,0,6,0,3,4.220000000000001,54.27,19.400000000000002,24,26,0
4,1,18,0,4,1,2,8.919999999999998,38.19,19.400000000000002,563,573,1
3,0,15,0,3,1,1,26.78,26.8,13.43,138,172,0
3,0,2,0,0,0,2,24.9,56.28,22.39,48,66,0
3,0,1,0,4,1,2,23.020000000000003,43.550000000000004,16.42,11,24,0
1,0,0,0,5,1,1,5.160000000000002,46.9,13.43,26,30,0
4,1,10,0,0,0,1,3.2799999999999994,32.16,25.369999999999997,124,139,1
2,1,22,0,4,1,2,22.080000000000002,43.550000000000004,22.39,196,242,0
2,1,20,0,1,1,1,13.620000000000001,20.77,16.42,281,329,1
2,1,4,0,4,1,1,13.620000000000001,58.96,10.45,6,6,0
3,1,5,0,1,1,1,23.020000000000003,49.58,16.42,42,43,0
2,0,16,0,0,0,1,7.98,22.78,0.0,98,143,1
1,1,16,0,3,1,3,4.220000000000001,58.29,35.82,13,13,1
1,0,4,0,6,0,2,7.040000000000001,44.22,16.42,3,3,0
2,0,3,0,3,1,1,11.739999999999998,62.98,0.0,2,2,0
1,1,22,0,3,1,3,11.739999999999998,62.98,25.369999999999997,53,55,0
1,1,14,0,3,1,1,7.98,32.83,8.959999999999999,107,160,0
1,1,22,0,6,0,1,3.2799999999999994,25.46,46.27,78,82,0
2,1,6,0,4,1,2,20.2,58.96,16.42,146,156,0
1,1,14,0,6,0,1,12.68,23.45,35.82,244,427,0
4,1,16,0,3,1,1,18.320000000000004,34.84,19.400000000000002,396,466,1
1,1,2,0,1,1,1,1.4000000000000004,50.25,0.0,5,5,0
4,0,6,0,4,1,3,17.380000000000003,67.0,8.959999999999999,51,52,0
3,0,19,0,4,1,2,22.080000000000002,59.63,8.959999999999999,388,420,1
1,0,22,0,4,1,1,-1.419999999999999,30.82,32.84,30,30,0
2,0,18,0,6,0,1,9.86,36.18,19.400000000000002,110,179,1
2,1,11,0,5,1,1,12.68,25.46,32.84,186,233,0
3,0,19,0,6,0,1,27.72,36.85,16.42,178,306,1
3,0,0,0,0,0,1,22.080000000000002,35.510000000000005,0.0,85,115,0
1,1,17,0,6,0,1,14.559999999999999,24.119999999999997,28.360000000000003,222,364,1
4,1,20,0,1,1,2,16.44,48.239999999999995,38.81,237,256,1
3,1,4,0,2,1,1,23.96,43.550000000000004,10.45,6,6,0
2,0,20,0,1,1,1,23.020000000000003,40.87,28.360000000000003,195,237,1
1,1,6,0,6,0,2,6.1,28.14,29.849999999999998,12,13,0
1,1,18,0,5,1,1,9.86,26.8,13.43,368,385,1
2,0,7,0,1,1,1,13.620000000000001,42.21,0.0,156,168,1
2,1,3,0,2,1,2,15.5,51.59,0.0,2,3,0
2,1,5,0,4,1,2,13.620000000000001,58.96,25.369999999999997,20,21,0
4,0,18,0,6,0,1,20.2,30.82,10.45,224,359,1
1,0,14,0,1,1,2,9.86,22.78,0.0,52,79,0
2,0,10,0,0,0,1,20.2,52.260000000000005,16.42,171,289,1
1,1,23,0,0,0,1,3.2799999999999994,40.199999999999996,0.0,22,25,0
3,1,10,0,5,1,2,29.6,34.84,19.400000000000002,167,249,1
4,0,14,0,4,1,2,16.44,55.61,0.0,76,92,0
3,0,13,0,4,1,1,27.72,38.86,0.0,142,205,0
2,0,4,0,6,0,1,20.2,58.96,8.959999999999999,4,5,0
2,1,2,0,6,0,1,19.259999999999998,58.96,0.0,51,75,0
3,1,4,0,6,0,2,21.14,62.98,0.0,15,18,0
2,0,9,0,1,1,2,20.2,52.260000000000005,25.369999999999997,200,219,1
1,0,21,0,2,1,3,7.040000000000001,54.27,10.45,53,55,0
2,0,15,0,3,1,1,27.72,18.09,0.0,131,164,0
1,0,15,0,2,1,1,3.2799999999999994,32.16,19.400000000000002,67,69,0
4,0,2,0,1,1,1,10.8,58.29,10.45,6,7,0
2,0,12,0,5,1,2,27.72,36.85,29.849999999999998,190,243,0
2,1,8,0,5,1,2,22.080000000000002,59.63,10.45,551,583,1
1,1,11,0,1,1,1,12.68,29.48,22.39,111,150,0
1,0,5,0,4,1,2,-1.419999999999999,46.23,8.959999999999999,4,4,0
1,1,4,0,0,0,1,3.2799999999999994,20.099999999999998,0.0,5,5,0
2,0,1,0,2,1,1,13.620000000000001,42.21,22.39,2,7,0
1,1,12,0,0,0,2,-0.47999999999999954,53.6,22.39,161,185,0
3,1,15,0,5,1,1,35.24,19.43,19.400000000000002,206,285,0
3,1,12,0,4,1,1,31.479999999999997,37.52,25.369999999999997,206,279,0
2,0,8,0,1,1,1,20.2,58.96,19.400000000000002,359,409,1
2,0,6,0,0,0,2,16.44,67.0,13.43,14,17,0
1,0,11,0,4,1,1,12.68,36.18,28.360000000000003,66,86,0
4,0,21,0,2,1,2,15.5,51.59,8.959999999999999,145,168,0
2,0,13,0,2,1,1,7.98,16.75,29.849999999999998,80,104,0
3,0,22,0,2,1,1,24.9,52.93,10.45,97,109,0
1,1,23,0,6,0,1,3.2799999999999994,27.47,41.79,84,91,0
4,1,4,0,3,1,1,2.34,46.23,19.400000000000002,6,6,0
2,1,5,0,3,1,2,15.5,58.96,13.43,35,39,0
2,0,7,0,0,0,2,21.14,58.96,25.369999999999997,17,30,1
4,0,2,0,5,1,1,5.160000000000002,54.27,10.45,6,10,0
3,1,5,0,2,1,1,13.620000000000001,48.239999999999995,8.959999999999999,41,44,0
4,1,2,0,3,1,2,21.14,62.98,0.0,7,9,0
3,1,23,0,4,1,1,23.020000000000003,49.58,0.0,137,156,0
3,1,14,0,2,1,1,29.6,36.85,28.360000000000003,188,260,0
3,1,8,0,6,0,1,21.14,52.260000000000005,28.360000000000003,118,151,1
3,1,22,0,6,0,1,23.020000000000003,52.260000000000005,8.959999999999999,188,276,0
3,0,18,0,3,1,1,31.479999999999997,39.53,22.39,429,497,1
2,1,7,0,0,0,1,20.2,52.260000000000005,10.45,41,62,1
3,1,2,0,0,0,2,22.080000000000002,59.63,22.39,104,116,0
3,0,7,0,2,1,1,22.080000000000002,46.23,25.369999999999997,328,346,1
2,1,10,1,1,0,1,24.9,40.87,0.0,175,364,1
3,0,6,0,4,1,2,22.080000000000002,59.63,13.43,107,118,0
1,0,4,1,1,0,2,0.4599999999999991,28.81,13.43,2,3,0
2,0,2,0,0,0,1,21.14,58.96,10.45,49,61,0
1,1,7,0,0,0,1,2.34,46.23,13.43,15,17,1
1,0,20,0,0,0,1,5.160000000000002,40.87,10.45,21,26,1
3,1,16,0,3,1,1,21.14,23.45,0.0,397,466,1
1,0,17,0,2,1,2,3.2799999999999994,50.25,0.0,172,176,1
2,0,8,0,0,0,1,20.2,48.91,8.959999999999999,65,94,1
2,0,15,1,5,0,1,17.380000000000003,34.84,44.78,112,162,0
2,0,13,0,1,1,1,24.9,43.550000000000004,22.39,146,203,0
1,1,23,0,4,1,1,4.220000000000001,32.16,32.84,55,56,0
2,1,15,0,6,0,1,25.839999999999996,26.130000000000003,25.369999999999997,361,628,0
2,1,20,0,5,1,1,25.839999999999996,21.44,13.43,291,408,1
2,1,9,0,3,1,2,25.839999999999996,49.58,0.0,276,316,1
1,1,19,0,0,0,2,6.1,34.84,25.369999999999997,101,119,1
2,1,11,0,1,1,2,7.040000000000001,46.9,35.82,91,101,0
2,1,14,0,3,1,1,23.96,43.550000000000004,13.43,181,248,0
4,1,6,0,3,1,1,3.2799999999999994,43.550000000000004,19.400000000000002,142,146,0
3,0,20,0,0,0,1,29.6,36.85,32.84,205,275,1
3,0,8,0,5,1,2,23.020000000000003,55.61,0.0,368,398,1
4,0,2,0,6,0,1,4.220000000000001,43.550000000000004,16.42,41,50,0
4,0,6,0,0,0,2,11.739999999999998,44.89,25.369999999999997,6,9,0
2,0,13,0,4,1,2,25.839999999999996,36.18,25.369999999999997,114,151,0
4,0,4,0,2,1,1,18.320000000000004,42.88,29.849999999999998,6,7,0
4,0,17,0,4,1,3,8.919999999999998,54.27,22.39,168,177,1
1,0,17,0,6,0,2,14.559999999999999,39.53,35.82,104,164,1
1,0,15,0,0,0,1,7.98,40.87,19.400000000000002,48,91,0
4,0,1,0,6,0,1,10.8,41.54,19.400000000000002,50,70,0
1,0,19,0,1,1,1,6.1,22.11,22.39,134,145,1
1,0,23,0,0,0,1,-2.3600000000000003,33.5,19.400000000000002,6,6,0
2,0,7,0,2,1,2,17.380000000000003,45.56,22.39,177,189,1
1,1,17,0,3,1,1,8.919999999999998,35.510000000000005,16.42,443,470,1
2,1,20,0,0,0,3,8.919999999999998,62.31,41.79,34,35,1
4,0,21,0,5,1,1,5.160000000000002,32.16,16.42,108,111,0
2,0,20,0,3,1,1,23.020000000000003,29.48,16.42,273,330,1
2,1,23,0,0,0,1,25.839999999999996,38.86,10.45,80,110,0
4,0,21,0,1,1,1,4.220000000000001,54.27,0.0,119,121,0
4,0,5,0,1,1,1,10.8,58.29,0.0,34,34,0
4,1,11,0,5,1,1,17.380000000000003,24.79,35.82,252,313,0
2,0,19,0,4,1,1,21.14,55.61,28.360000000000003,269,327,1
2,1,4,0,4,1,1,9.86,28.81,28.360000000000003,1,1,0
4,0,10,0,6,0,1,7.040000000000001,38.19,25.369999999999997,161,192,1
1,1,6,0,4,1,1,-2.3600000000000003,36.18,16.42,86,86,0
3,1,3,0,5,1,1,21.14,55.61,8.959999999999999,9,9,0
2,1,21,0,4,1,3,22.080000000000002,52.260000000000005,16.42,237,285,0
3,0,4,0,4,1,1,22.080000000000002,59.63,10.45,4,4,0
2,0,5,0,3,1,1,13.620000000000001,58.96,13.43,20,20,0
4,1,9,0,1,1,2,11.739999999999998,67.0,22.39,273,284,1
2,0,9,0,6,0,1,3.2799999999999994,27.47,13.43,68,100,1
4,0,11,0,4,1,1,7.98,32.83,25.369999999999997,95,102,0
1,0,15,0,0,0,1,14.559999999999999,26.130000000000003,32.84,155,304,0
3,0,8,0,5,1,3,21.14,62.98,16.42,276,288,1
4,0,9,0,0,0,2,22.080000000000002,55.61,0.0,100,155,1
3,1,4,0,4,1,1,24.9,56.28,8.959999999999999,11,12,0
1,0,21,0,5,1,2,6.1,46.9,22.39,64,70,0
4,0,4,0,0,0,1,11.739999999999998,36.18,19.400000000000002,7,12,0
3,1,20,0,5,1,1,35.24,28.14,25.369999999999997,255,308,1
1,0,17,0,4,1,1,6.1,40.87,16.42,226,240,1
1,1,17,0,0,0,1,7.040000000000001,35.510000000000005,16.42,275,306,1
3,0,15,0,0,0,1,26.78,44.22,19.400000000000002,203,331,0
3,1,23,0,4,1,2,24.9,34.17,22.39,178,211,0
3,0,9,0,2,1,2,23.020000000000003,29.48,0.0,191,225,1
2,1,19,0,2,1,2,22.080000000000002,46.23,28.360000000000003,399,458,1
1,0,6,0,5,1,1,2.34,36.85,25.369999999999997,27,27,0
4,0,13,0,4,1,2,15.5,58.96,16.42,64,74,0
1,0,19,0,4,1,1,1.4000000000000004,26.8,0.0,92,96,1
3,1,5,0,3,1,1,20.2,48.91,19.400000000000002,37,40,0
1,1,14,0,1,1,2,19.259999999999998,21.44,28.360000000000003,145,221,0
3,1,22,0,0,0,1,18.320000000000004,45.56,8.959999999999999,109,127,0
3,1,21,0,5,1,1,24.9,49.58,16.42,246,301,0
3,0,9,0,3,1,1,25.839999999999996,52.93,16.42,205,219,1
1,0,10,0,0,0,2,8.919999999999998,54.27,22.39,46,53,1
4,0,23,0,2,1,2,16.44,51.59,19.400000000000002,63,70,0
4,1,7,0,0,0,1,11.739999999999998,54.94,22.39,44,51,1
3,1,3,0,2,1,1,24.9,43.550000000000004,13.43,2,2,0
3,1,13,0,5,1,2,29.6,25.46,13.43,274,374,0
3,1,1,0,5,1,1,23.020000000000003,59.63,13.43,9,11,0
1,0,11,0,3,1,1,7.98,22.78,29.849999999999998,59,66,0
4,0,8,0,0,0,1,4.220000000000001,58.29,0.0,48,55,1
3,0,17,0,1,1,1,25.839999999999996,34.17,16.42,515,590,1
3,0,1,0,3,1,1,20.2,46.23,0.0,13,15,0
1,1,19,0,4,1,2,20.2,26.8,44.78,395,416,1
3,0,5,0,2,1,2,20.2,58.96,13.43,22,25,0
4,0,15,0,3,1,3,17.380000000000003,67.0,13.43,99,120,0
1,0,6,0,0,0,1,3.2799999999999994,58.29,0.0,1,3,0
4,0,23,0,3,1,1,8.919999999999998,50.92,8.959999999999999,54,57,0
1,1,2,0,2,1,1,6.1,28.14,22.39,2,2,0
4,0,9,0,5,1,1,4.220000000000001,54.27,8.959999999999999,256,264,1
2,0,19,0,0,0,1,18.320000000000004,42.88,0.0,178,239,1
4,1,10,0,0,0,1,10.8,46.23,10.45,272,405,1
3,1,7,0,3,1,2,23.020000000000003,55.61,10.45,471,497,1
4,1,3,0,3,1,1,8.919999999999998,58.29,0.0,7,7,0
2,1,15,0,3,1,2,25.839999999999996,32.16,10.45,222,274,0
1,0,9,0,4,1,1,-2.3600000000000003,28.14,35.82,121,122,1
3,0,2,0,2,1,1,23.96,59.63,10.45,6,7,0
4,1,3,0,3,1,2,6.1,54.27,10.45,3,3,0
3,1,22,0,0,0,1,21.14,58.96,8.959999999999999,94,114,0
1,1,20,0,5,1,1,7.98,35.510000000000005,35.82,153,159,1
2,0,11,0,2,1,1,12.68,34.17,32.84,64,86,0
2,0,10,0,0,0,2,14.559999999999999,42.21,19.400000000000002,155,264,1
2,1,14,0,0,0,2,14.559999999999999,36.85,22.39,278,561,0
3,0,10,0,4,1,2,23.020000000000003,46.23,25.369999999999997,96,121,1
2,1,2,0,0,0,1,12.68,16.08,22.39,25,32,0
4,0,20,0,4,1,1,4.220000000000001,40.199999999999996,10.45,170,175,1
2,0,8,0,5,1,2,7.98,35.510000000000005,25.369999999999997,331,346,1
4,0,5,0,6,0,1,4.220000000000001,40.199999999999996,16.42,6,6,0
4,1,20,1,4,0,1,7.98,47.57,0.0,37,52,1
3,1,16,0,1,1,1,31.479999999999997,27.47,10.45,363,451,1
4,0,9,0,0,0,1,15.5,30.150000000000002,22.39,151,190,1
1,0,2,0,3,1,1,-2.3600000000000003,33.5,13.43,1,1,0
3,0,15,0,2,1,3,17.380000000000003,62.98,38.81,71,89,0
3,1,6,0,6,0,2,23.020000000000003,59.63,28.360000000000003,26,34,0
1,0,20,0,3,1,1,2.34,31.49,16.42,82,89,1
3,1,10,0,3,1,1,21.14,40.87,13.43,148,205,1
4,1,16,0,1,1,3,10.8,62.98,25.369999999999997,287,302,1
1,0,13,0,3,1,2,10.8,50.92,13.43,81,99,0
1,0,0,0,0,0,1,7.98,32.83,41.79,33,40,0
4,0,3,0,0,0,1,5.160000000000002,50.25,0.0,34,41,0
2,1,4,1,1,0,1,20.2,52.260000000000005,13.43,4,6,0
1,1,15,0,1,1,1,16.44,16.75,41.79,150,174,0
4,0,12,1,1,0,2,24.9,32.16,8.959999999999999,201,365,0
2,1,17,0,0,0,1,24.9,28.14,32.84,361,623,1
1,0,10,0,0,0,1,6.1,30.150000000000002,32.84,86,105,1
2,1,6,0,5,1,1,12.68,51.59,13.43,168,182,0
1,1,5,0,0,0,1,2.34,29.48,22.39,5,5,0
4,1,6,0,5,1,1,4.220000000000001,43.550000000000004,10.45,126,131,0
3,0,11,0,0,0,1,30.54,42.21,0.0,156,269,0
2,0,8,0,0,0,2,20.2,48.91,25.369999999999997,74,98,1
2,0,16,0,0,0,1,26.78,46.9,28.360000000000003,167,361,1
3,1,9,0,6,0,1,23.96,52.93,19.400000000000002,217,271,1
4,1,22,0,6,0,1,10.8,41.54,0.0,156,189,0
3,1,6,0,1,1,1,24.9,38.86,10.45,132,136,0
2,1,9,0,0,0,1,24.9,38.86,0.0,175,266,1
4,0,3,0,1,1,1,3.2799999999999994,58.29,10.45,3,3,0
3,0,2,0,6,0,2,20.2,64.99,10.45,46,64,0
3,0,22,0,5,1,1,21.14,62.98,0.0,127,160,0
4,0,22,0,0,0,1,2.34,36.85,0.0,36,43,0
3,1,2,0,3,1,1,22.080000000000002,59.63,0.0,5,5,0
3,0,7,0,6,0,1,29.6,34.84,10.45,38,45,1
1,0,23,0,5,1,1,7.040000000000001,44.22,13.43,21,25,0
4,0,11,0,5,1,1,22.080000000000002,38.19,8.959999999999999,168,217,0
1,0,23,0,4,1,2,0.4599999999999991,28.81,8.959999999999999,23,23,0
1,1,6,0,2,1,2,7.040000000000001,62.31,19.400000000000002,88,89,0
3,0,18,0,2,1,1,20.2,55.61,10.45,453,492,1
4,0,3,0,4,1,1,9.86,62.98,8.959999999999999,11,11,0
2,0,0,0,4,1,1,22.080000000000002,48.91,13.43,34,45,0
2,1,11,0,4,1,1,16.44,32.16,52.239999999999995,179,256,0
3,0,5,0,2,1,1,21.14,48.91,28.360000000000003,29,30,0
2,1,9,0,3,1,2,7.040000000000001,32.83,29.849999999999998,282,302,1
3,1,9,0,5,1,1,30.54,24.119999999999997,13.43,249,304,1
1,0,18,0,6,0,1,11.739999999999998,36.18,16.42,91,145,1
4,1,7,0,1,1,1,9.86,44.22,8.959999999999999,437,452,1
1,1,7,0,2,1,1,-1.419999999999999,39.53,25.369999999999997,168,170,1
3,0,3,0,4,1,1,25.839999999999996,36.18,0.0,5,5,0
3,0,11,0,1,1,1,30.54,37.52,29.849999999999998,89,128,0
2,1,23,0,6,0,2,18.320000000000004,55.61,28.360000000000003,114,149,0
2,0,12,0,3,1,3,11.739999999999998,54.94,25.369999999999997,83,95,0
2,1,5,0,5,1,2,15.5,62.98,0.0,29,34,0
2,0,10,0,1,1,2,20.2,52.260000000000005,25.369999999999997,58,91,1
2,1,18,0,0,0,1,30.54,25.46,22.39,326,490,1
2,0,5,0,2,1,1,19.259999999999998,58.96,16.42,30,32,0
4,0,7,0,5,1,1,16.44,55.61,22.39,283,297,1
2,1,11,0,2,1,2,18.320000000000004,37.52,19.400000000000002,162,227,0
3,0,13,0,0,0,1,34.300000000000004,16.08,13.43,152,294,0
2,1,7,0,2,1,2,15.5,62.98,25.369999999999997,161,169,1
3,0,0,0,6,0,1,23.96,31.49,16.42,97,116,0
2,1,4,0,6,0,1,11.739999999999998,51.59,41.79,4,8,0
4,0,15,0,5,1,3,21.14,62.98,10.45,52,61,0
1,0,7,0,1,1,1,-2.3600000000000003,33.5,22.39,75,77,1
4,1,4,0,0,0,1,11.739999999999998,51.59,28.360000000000003,10,12,0
3,0,4,0,4,1,1,24.9,40.87,10.45,6,6,0
1,1,6,0,6,0,1,4.220000000000001,29.48,41.79,13,13,0
2,1,16,0,6,0,2,24.9,14.07,19.400000000000002,337,591,1
3,1,12,0,3,1,1,27.72,26.8,0.0,281,360,0
3,1,3,0,2,1,1,17.380000000000003,30.150000000000002,28.360000000000003,7,9,0
2,0,10,0,0,0,1,27.72,38.86,8.959999999999999,191,311,1
4,1,2,0,3,1,1,9.86,50.92,0.0,12,16,0
4,0,21,0,6,0,3,8.919999999999998,58.29,10.45,53,56,0
1,1,23,0,1,1,2,18.320000000000004,52.260000000000005,13.43,45,54,0
3,0,12,0,2,1,1,30.54,37.52,19.400000000000002,125,185,0
3,1,22,0,6,0,1,27.72,44.22,28.360000000000003,165,269,0
3,1,3,0,1,1,3,25.839999999999996,52.93,8.959999999999999,5,5,0
3,1,15,0,0,0,1,32.42,18.76,22.39,290,487,0
1,0,6,0,5,1,2,-0.47999999999999954,36.85,0.0,26,28,0
2,1,13,0,1,1,2,14.559999999999999,34.17,8.959999999999999,199,247,0
2,1,11,0,3,1,1,24.9,36.18,13.43,212,267,0
4,0,7,0,3,1,1,6.1,58.29,0.0,300,300,1
4,0,23,0,3,1,1,15.5,51.59,10.45,64,73,0
4,1,16,0,4,1,1,7.040000000000001,28.14,0.0,292,331,1
4,1,19,0,4,1,1,9.86,18.09,35.82,359,373,1
